merchant_id,onboarding_date,days_since_onboarding,mcc_code,mcc_description,country,monthly_volume_usd,avg_ticket_usd,txn_velocity_per_day,chargeback_rate_pct,refund_rate_pct,high_risk_bin_pct,intl_card_pct,identity_risk_score,hours_to_first_txn,shared_bank_account,shared_ip_address,shared_phone,shared_owner_name,collusion_score,network_size,velocity_spike,fraud_risk_score,risk_tier,is_fraud,fraud_reason
MER04568,2024-09-01,265,5812,Restaurants,GB,15319.44,32.49,6.7,0.187,0.103,32.77,1.19,71.5,13.62,0,0,0,0,0,1,0,30.5,Medium,0,None
MER04569,2024-09-15,95,6012,Financial Services,CN,5002.13,104.54,39.4,0.761,1.379,10.28,20.43,47.8,111.17,0,0,0,1,1,1,0,68.8,High,1,Card Testing
MER04570,2024-06-01,36,5045,Electronics Wholesale,CA,799.95,11.99,21.3,0.122,0.316,2.57,12.36,43.0,27.5,0,1,0,0,1,1,0,39.4,Medium,0,None
MER04571,2024-06-02,510,5912,Drug Stores,US,34583.92,11.64,49.5,0.597,0.932,6.38,18.63,12.5,12.61,0,0,0,0,0,1,0,20.8,Low,0,None
MER04572,2024-06-19,136,5812,Restaurants,US,31654.05,788.47,27.5,0.333,1.715,1.79,2.78,20.9,5.44,0,0,0,0,0,1,0,18.1,Low,0,None
MER04573,2024-05-28,344,7995,Gambling,US,23533.05,166.95,17.1,0.365,1.31,23.68,10.84,24.8,6.42,0,0,0,0,0,1,0,41.4,Medium,0,None
MER04574,2023-12-15,75,7995,Gambling,CA,6167.7,101.6,14.0,0.183,2.869,6.22,30.0,19.3,136.71,0,0,0,0,0,1,1,52.7,Medium,0,None
MER04575,2024-05-20,73,5999,Misc Retail,CA,19842.55,129.5,327.0,0.592,0.274,6.68,2.87,17.9,16.0,0,0,0,0,0,1,0,17.7,Low,0,None
MER04576,2024-02-29,730,7372,Software/SaaS,BR,30965.93,104.2,126.7,0.6,1.318,0.76,12.3,37.1,171.76,1,0,1,0,2,8,1,78.7,High,1,Money Laundering
MER04577,2023-01-27,132,5812,Restaurants,NG,92063.89,244.04,36.4,0.166,3.377,23.31,12.79,27.7,85.6,0,0,0,0,0,1,1,50.8,Medium,1,Account Takeover
MER04578,2024-01-06,27,5094,Precious Metals,US,35695.83,47.83,22.1,1.677,3.853,19.36,46.05,14.9,64.49,0,0,0,0,0,1,0,70.1,High,1,Identity Fraud at Onboarding
MER04579,2023-09-15,44,7011,Hotels,US,8917.15,108.49,38.3,0.007,2.206,4.25,0.22,35.9,60.81,0,0,0,0,0,1,0,11.5,Low,0,None
MER04580,2023-12-10,118,5961,Mail Order,US,1138.67,113.0,54.2,0.346,0.808,21.76,5.72,15.3,106.1,1,0,0,0,1,1,0,43.7,Medium,0,None
MER04581,2024-10-09,7,5999,Misc Retail,GB,10234.17,31.6,33.2,0.298,1.222,3.57,12.63,29.5,12.28,0,0,0,0,0,1,0,24.1,Low,0,None
MER04582,2024-06-23,111,7995,Gambling,US,11906.81,322.78,8.2,0.876,0.758,8.04,14.22,5.2,112.33,0,0,0,0,0,1,0,36.8,Medium,1,Money Laundering
MER04583,2023-12-28,97,7995,Gambling,US,23471.56,57.65,171.0,1.117,1.461,25.6,15.56,27.8,28.6,0,0,0,0,0,1,0,49.4,Medium,1,Triangulation Fraud
MER04584,2023-09-21,272,5912,Drug Stores,RO,61749.29,248.99,27.0,1.728,0.9,7.32,4.83,47.6,67.19,0,0,0,0,0,1,0,50.6,Medium,0,None
MER04585,2024-10-22,78,5094,Precious Metals,NG,7025.31,100.98,225.1,0.66,0.898,23.93,16.34,20.3,74.83,0,0,0,0,0,1,0,58.1,Medium,1,Bust-Out Scheme
MER04586,2023-09-16,728,7372,Software/SaaS,US,189374.3,461.09,25.1,0.682,0.777,19.05,1.71,29.8,87.3,0,0,0,0,0,1,0,23.3,Low,0,None
MER04587,2024-01-28,35,5812,Restaurants,CA,578.87,31.77,15.0,0.243,3.649,0.79,20.8,37.3,28.68,0,0,0,0,0,1,0,17.8,Low,0,None
MER04588,2024-08-15,160,7011,Hotels,CA,15199.42,30.42,105.7,0.601,1.366,37.75,47.1,52.9,13.98,0,0,0,0,0,1,0,41.2,Medium,0,None
MER04589,2023-07-16,16,5912,Drug Stores,NG,2446.02,36.39,28.8,1.464,0.576,22.38,2.32,18.3,97.1,0,0,1,0,1,1,0,65.1,High,1,Friendly Fraud
MER04590,2023-06-17,238,5065,Electronics Retail,GB,463.67,102.85,23.6,0.48,0.248,2.29,5.0,6.0,3.1,0,0,0,1,1,1,0,43.6,Medium,1,Card Testing
MER04591,2024-11-18,730,5812,Restaurants,US,5986.96,420.51,4.8,0.188,0.249,26.34,0.75,21.0,41.13,0,0,0,0,0,1,0,10.9,Low,0,None
MER04592,2023-06-01,307,5045,Electronics Wholesale,NG,910.72,442.79,44.4,0.054,0.232,14.2,0.49,22.3,69.84,0,0,0,0,0,1,0,25.7,Low,0,None
MER04593,2023-08-10,146,5999,Misc Retail,CA,6360.47,8.94,11.1,0.659,1.452,29.06,3.43,5.4,100.36,0,0,0,1,1,1,0,27.8,Low,1,Identity Fraud at Onboarding
MER04594,2024-01-02,119,7372,Software/SaaS,US,8536.91,115.55,11.7,0.196,2.66,29.0,20.27,62.9,6.16,0,0,0,0,0,1,0,39.4,Medium,0,None
MER04595,2024-05-24,324,7011,Hotels,CA,43382.53,3.62,11.1,0.179,1.526,10.68,12.4,23.0,30.08,0,0,0,0,0,1,1,28.2,Low,1,Card Testing
MER04596,2024-01-07,494,5912,Drug Stores,GB,844.4,199.34,34.0,0.265,1.726,7.98,7.81,88.4,56.57,0,1,0,0,1,1,1,73.0,High,1,Synthetic Identity
MER04597,2023-08-09,730,5812,Restaurants,CA,31655.52,275.38,3.2,0.622,3.277,6.75,25.58,24.8,114.41,0,0,0,0,0,1,0,19.3,Low,0,None
MER04598,2024-10-08,90,7372,Software/SaaS,US,9387.37,86.47,15.6,0.511,2.882,54.21,14.26,34.8,47.83,0,0,0,0,0,1,0,27.5,Low,0,None
MER04599,2023-02-24,730,5812,Restaurants,CA,37921.51,97.9,65.1,0.072,0.552,33.52,29.99,21.3,13.08,0,0,0,0,0,1,0,21.9,Low,0,None
MER04600,2023-08-29,30,5812,Restaurants,US,4240.23,96.9,4.5,0.623,0.469,5.91,17.78,20.9,7.08,0,0,0,0,0,1,0,25.5,Low,0,None
MER04601,2023-10-28,52,7995,Gambling,NG,1098.43,41.08,24.7,2.476,0.048,19.52,1.4,51.4,25.21,0,0,0,0,0,1,0,88.3,High,1,Synthetic Identity
MER04602,2023-04-16,16,5961,Mail Order,US,1304.73,138.62,9.4,1.802,0.539,73.91,0.69,33.0,8.97,0,0,0,0,0,1,1,82.0,High,1,Chargeback Abuse
MER04603,2023-05-02,57,5999,Misc Retail,US,1167.11,71.42,12.4,0.154,1.568,9.86,0.19,25.4,58.09,0,0,0,0,0,1,0,6.9,Low,0,None
MER04604,2023-04-22,262,5912,Drug Stores,MX,16592.75,228.22,146.4,0.488,1.963,32.57,13.3,65.1,35.94,0,0,0,0,0,1,0,60.8,High,1,Synthetic Identity
MER04605,2024-08-08,345,5961,Mail Order,NG,74264.11,80.35,2.8,0.422,0.513,11.73,5.58,56.6,13.49,0,0,0,1,1,1,0,82.3,High,0,None
MER04606,2024-10-28,271,6012,Financial Services,CN,3472.3,38.05,50.3,0.23,1.172,1.53,3.47,1.5,46.24,0,0,0,0,0,1,0,29.8,Low,1,Money Laundering
MER04607,2024-07-14,179,5812,Restaurants,GB,20820.7,19.38,11.3,0.254,2.213,1.06,9.04,11.2,4.77,0,0,0,1,1,1,0,24.4,Low,0,None
MER04608,2024-01-08,129,5094,Precious Metals,US,824.55,13.96,10.7,0.829,1.462,28.46,50.6,3.0,47.76,0,0,0,0,0,1,0,48.5,Medium,1,Identity Fraud at Onboarding
MER04609,2023-07-11,222,5999,Misc Retail,NG,10619.87,334.46,5.3,1.246,1.338,8.34,25.79,18.8,52.87,1,0,0,1,2,2,0,71.6,High,1,Money Laundering
MER04610,2023-09-08,89,5999,Misc Retail,BR,22089.2,56.95,49.6,0.057,0.659,36.2,33.45,27.6,0.82,0,0,0,0,0,1,0,46.1,Medium,0,None
MER04611,2023-09-03,331,5411,Grocery,US,923.17,126.29,16.0,0.195,0.4,30.89,0.62,38.7,53.36,0,1,0,0,1,1,0,34.5,Medium,1,Friendly Fraud
MER04612,2023-12-24,203,5045,Electronics Wholesale,IN,5968.05,535.52,13.7,1.59,4.408,7.03,18.13,52.1,18.71,0,0,0,1,1,1,0,54.0,Medium,0,None
MER04613,2024-08-22,215,5411,Grocery,US,23715.3,51.27,22.9,0.064,0.827,23.18,2.83,44.2,2.33,0,0,1,1,2,12,0,68.5,High,1,Money Laundering
MER04614,2024-05-10,138,5812,Restaurants,VN,99.42,48.06,16.4,0.121,1.556,3.14,13.68,22.4,26.6,0,0,0,0,0,1,0,28.8,Low,0,None
MER04615,2024-06-29,389,5999,Misc Retail,CN,60064.82,78.87,1.8,0.265,0.908,6.35,11.2,16.7,21.33,0,0,0,0,0,1,0,10.7,Low,0,None
MER04616,2024-03-09,52,7995,Gambling,BR,13773.74,92.71,11.1,0.74,0.402,2.24,19.79,16.8,58.18,0,0,1,0,1,1,0,55.7,Medium,1,Bust-Out Scheme
MER04617,2023-01-24,86,5961,Mail Order,RO,23744.15,594.4,58.8,0.493,1.087,8.44,1.2,20.6,56.86,0,0,0,0,0,1,0,50.2,Medium,0,None
MER04618,2024-05-27,270,5999,Misc Retail,BR,4363.03,430.88,3.3,0.696,1.459,8.73,3.5,26.3,27.27,0,0,0,0,0,1,0,19.0,Low,0,None
MER04619,2024-10-02,122,6012,Financial Services,US,611.5,167.48,5.4,0.436,0.302,29.45,15.61,34.0,51.37,0,0,0,0,0,1,0,53.4,Medium,0,None
MER04620,2023-05-02,396,6012,Financial Services,CA,18053.49,383.53,12.0,0.097,1.538,2.26,26.37,11.5,92.91,0,0,0,1,1,1,0,39.7,Medium,1,Chargeback Abuse
MER04621,2024-01-05,76,7995,Gambling,US,7158.92,75.32,8.4,0.017,1.609,1.28,7.24,8.3,2.85,0,0,0,0,0,1,0,22.3,Low,0,None
MER04622,2023-05-10,82,5812,Restaurants,CA,8502.99,121.41,19.4,0.494,2.96,14.32,0.82,30.7,7.78,0,0,0,0,0,1,0,21.9,Low,0,None
MER04623,2023-11-25,395,5912,Drug Stores,NG,41415.5,66.59,5.4,0.323,1.717,28.69,20.54,27.7,30.25,0,0,0,0,0,1,0,42.7,Medium,0,None
MER04624,2024-04-18,112,5961,Mail Order,CA,25415.02,24.77,12.6,0.423,1.627,9.94,1.31,14.0,88.4,0,0,0,0,0,1,0,34.0,Medium,1,Bust-Out Scheme
MER04625,2023-03-05,130,5912,Drug Stores,CA,144618.73,300.03,19.0,0.372,1.851,4.76,7.09,4.9,33.88,0,0,0,0,0,1,0,8.1,Low,0,None
MER04626,2023-03-04,72,5999,Misc Retail,MX,10206.51,153.19,43.8,0.06,1.469,39.82,0.26,9.9,9.69,0,0,0,0,0,1,0,32.0,Medium,0,None
MER04627,2024-05-03,58,5045,Electronics Wholesale,IN,2873.2,91.66,89.5,0.152,0.194,59.74,22.68,22.8,141.19,0,0,0,0,0,1,1,43.9,Medium,0,None
MER04628,2023-02-20,192,7011,Hotels,US,6108.12,89.8,14.7,0.311,0.101,37.06,7.65,12.1,12.18,0,0,0,0,0,1,0,20.1,Low,0,None
MER04629,2024-10-12,22,5045,Electronics Wholesale,CA,15115.79,19.96,193.6,0.857,0.188,23.33,9.59,19.7,84.52,0,0,0,0,0,1,0,30.5,Medium,0,None
MER04630,2024-10-20,380,5411,Grocery,US,37189.61,33.87,16.1,0.029,0.554,9.35,5.24,54.4,351.08,0,0,0,0,0,1,0,28.4,Low,1,Friendly Fraud
MER04631,2024-01-08,271,5999,Misc Retail,BR,897.35,125.98,54.3,0.568,1.37,25.98,9.51,72.4,45.26,0,0,0,0,0,1,0,42.0,Medium,0,None
MER04632,2024-01-10,38,7995,Gambling,US,8207.52,53.03,203.9,1.207,2.046,5.34,9.64,18.8,10.31,0,0,0,0,0,1,0,39.0,Medium,1,Identity Fraud at Onboarding
MER04633,2023-06-05,213,6012,Financial Services,BR,90609.33,72.41,23.7,0.411,1.669,28.26,1.17,31.9,33.16,0,0,0,0,0,1,0,43.0,Medium,0,None
MER04634,2024-01-26,166,5812,Restaurants,US,5651.56,81.07,3.9,0.058,1.95,6.67,10.0,46.8,54.6,0,0,0,0,0,1,0,27.4,Low,0,None
MER04635,2023-11-24,36,5094,Precious Metals,US,32745.4,45.49,22.4,0.284,1.443,19.75,17.13,75.0,7.16,0,0,0,0,0,1,0,60.1,High,0,None
MER04636,2024-08-13,57,5999,Misc Retail,RO,16978.04,34.2,9.6,0.518,1.758,16.74,2.15,11.1,180.48,1,0,0,0,1,1,0,50.4,Medium,0,None
MER04637,2023-12-18,94,7011,Hotels,US,33988.96,17.95,14.4,0.832,0.726,23.6,10.34,14.6,151.38,0,0,0,0,0,1,0,20.1,Low,0,None
MER04638,2024-07-01,216,5912,Drug Stores,CA,2405.13,77.75,217.5,0.895,0.804,11.06,3.92,22.1,33.85,0,0,1,0,1,1,0,36.7,Medium,0,None
MER04639,2023-02-01,183,6012,Financial Services,US,2420.91,167.1,4.6,0.125,1.326,38.82,15.36,58.3,81.25,0,0,0,0,0,1,0,59.8,Medium,1,Bust-Out Scheme
MER04640,2024-04-29,136,5961,Mail Order,GB,8353.27,17.4,28.8,1.246,2.992,5.2,9.74,13.2,223.37,0,0,0,0,0,1,0,37.7,Medium,0,None
MER04641,2024-02-13,263,5999,Misc Retail,GB,813.76,87.88,7.0,1.457,0.393,17.99,3.51,46.3,53.03,1,0,0,0,1,1,1,55.6,Medium,1,Friendly Fraud
MER04642,2023-03-27,255,6012,Financial Services,CA,5406.67,119.24,13.9,0.459,0.938,4.76,16.14,9.4,42.53,0,0,0,0,0,1,0,32.8,Medium,0,None
MER04643,2023-09-23,173,5812,Restaurants,US,11840.9,33.46,49.1,0.014,1.657,10.61,6.72,30.2,45.0,0,0,0,0,0,1,0,21.3,Low,0,None
MER04644,2024-09-16,278,5912,Drug Stores,CA,117824.72,373.21,29.4,0.243,1.316,13.59,0.94,37.4,36.52,0,1,0,0,1,1,0,38.9,Medium,1,Friendly Fraud
MER04645,2023-12-31,73,5912,Drug Stores,BR,14825.1,61.21,15.3,0.662,0.102,20.89,27.4,33.2,112.94,0,1,0,1,2,8,0,70.8,High,1,Collusion – Merchant-Consumer Ring
MER04646,2023-01-15,383,5912,Drug Stores,NG,20699.04,81.35,9.2,0.139,0.915,18.32,28.4,10.2,7.16,0,0,0,0,0,1,1,41.4,Medium,0,None
MER04647,2024-05-28,171,5812,Restaurants,GB,46477.04,76.61,29.4,1.003,0.127,25.62,0.97,33.4,31.51,0,0,0,0,0,1,1,39.1,Medium,0,None
MER04648,2024-08-08,311,6012,Financial Services,MX,1906.48,15.32,155.9,0.112,0.326,6.1,1.39,47.3,0.73,0,0,0,0,0,1,1,87.8,High,1,Account Takeover
MER04649,2023-09-08,142,5812,Restaurants,US,6325.7,246.84,6.8,0.589,0.478,6.29,3.18,9.4,106.33,0,0,0,0,0,1,0,3.5,Low,0,None
MER04650,2024-11-17,44,5411,Grocery,US,308081.27,34.62,199.1,0.327,1.094,18.52,4.6,12.6,18.01,0,1,0,0,1,1,0,35.6,Medium,0,None
MER04651,2024-03-02,140,5912,Drug Stores,US,7196.26,71.06,84.7,1.401,2.427,22.58,2.11,39.1,30.74,0,0,0,0,0,1,0,32.3,Medium,1,Money Laundering
MER04652,2024-09-14,83,5045,Electronics Wholesale,US,43245.4,163.64,103.9,0.017,0.449,8.33,35.68,27.4,48.88,0,0,0,0,0,1,1,38.9,Medium,0,None
MER04653,2023-02-09,215,6012,Financial Services,US,34392.95,387.96,29.1,0.679,0.113,11.12,12.33,4.2,6.23,0,0,0,0,0,1,0,37.4,Medium,0,None
MER04654,2023-10-24,116,5999,Misc Retail,GB,882.56,30.57,81.9,0.692,1.897,22.29,10.27,24.8,66.96,0,0,0,0,0,1,1,33.3,Medium,1,Collusion – Merchant-Consumer Ring
MER04655,2024-07-13,325,5812,Restaurants,GB,12909.5,57.6,6.0,0.389,1.11,7.59,1.7,30.9,34.01,0,0,0,0,0,1,1,31.1,Medium,1,Card Testing
MER04656,2023-06-13,204,6012,Financial Services,RO,10098.29,358.68,9.0,0.234,1.434,22.89,2.57,25.6,3.3,1,0,0,0,1,1,0,74.9,High,1,Bust-Out Scheme
MER04657,2023-02-08,207,5065,Electronics Retail,US,13292.27,143.12,50.3,0.134,0.668,1.65,1.86,47.9,7.91,1,0,0,0,1,1,0,57.5,Medium,0,None
MER04658,2023-12-27,44,5812,Restaurants,MX,2614.51,176.12,28.6,0.706,2.928,0.4,2.47,3.0,43.18,0,0,0,0,0,1,0,31.2,Medium,1,Chargeback Abuse
MER04659,2023-05-07,730,5912,Drug Stores,CN,1517.2,31.46,16.8,0.374,0.191,14.73,9.01,32.1,27.15,0,1,0,0,1,1,0,38.6,Medium,1,Synthetic Identity
MER04660,2023-05-16,331,5045,Electronics Wholesale,GB,3967.87,61.61,1.0,0.597,2.532,1.4,4.99,5.0,115.11,0,0,0,0,0,1,0,1.9,Low,0,None
MER04661,2023-01-23,280,5065,Electronics Retail,US,6997.49,76.11,11.9,0.268,2.091,56.72,3.7,29.7,52.51,0,0,0,0,0,1,0,51.3,Medium,1,Bust-Out Scheme
MER04662,2023-05-11,72,7372,Software/SaaS,US,47929.03,38.17,4.9,0.351,0.686,9.68,7.41,35.5,43.39,0,0,0,1,1,1,0,30.7,Medium,0,None
MER04663,2024-11-17,138,6012,Financial Services,US,123743.51,16.87,36.3,0.258,0.723,53.77,1.86,4.0,61.8,0,0,0,0,0,1,0,31.4,Medium,0,None
MER04664,2024-06-03,26,6012,Financial Services,US,65834.33,54.03,16.0,0.069,2.308,1.35,6.6,42.4,34.63,0,0,0,0,0,1,0,53.7,Medium,0,None
MER04665,2023-08-25,139,5912,Drug Stores,NG,29444.95,348.73,9.5,0.704,1.115,21.99,3.96,2.0,31.47,0,1,0,0,1,1,0,42.6,Medium,0,None
MER04666,2024-04-15,28,5411,Grocery,US,1796.31,95.5,478.9,0.177,0.965,5.56,20.03,10.4,184.7,0,0,0,0,0,1,0,23.0,Low,0,None
MER04667,2023-10-08,144,6012,Financial Services,US,4388.12,355.77,69.8,0.634,1.33,7.37,18.42,8.1,110.16,0,0,0,0,0,1,0,27.4,Low,1,Account Takeover
MER04668,2023-11-26,188,7011,Hotels,BR,11102.09,107.66,71.3,0.075,2.87,11.8,1.05,30.1,9.45,0,0,0,0,0,1,0,17.8,Low,0,None
MER04669,2023-05-30,89,5912,Drug Stores,NG,3138.0,41.9,282.2,0.389,4.033,6.78,22.19,58.6,10.94,0,0,0,0,0,1,1,70.2,High,1,Account Takeover
MER04670,2023-07-29,124,5999,Misc Retail,CA,19260.44,322.99,52.6,0.466,3.23,6.54,27.68,32.4,14.75,0,1,0,1,2,12,0,74.5,High,0,None
MER04671,2024-07-16,375,5961,Mail Order,BR,23878.39,111.31,8.0,0.092,2.939,3.25,9.45,0.5,62.9,0,0,0,0,0,1,0,25.0,Low,0,None
MER04672,2023-05-05,20,5912,Drug Stores,CA,18113.9,235.53,6.9,0.349,0.683,36.53,19.05,28.0,131.86,0,0,0,0,0,1,0,34.3,Medium,0,None
MER04673,2024-02-25,282,5411,Grocery,US,37710.8,30.93,63.9,1.559,0.759,18.99,24.24,52.1,6.43,0,0,0,0,0,1,0,44.3,Medium,0,None
MER04674,2023-12-01,33,7372,Software/SaaS,CA,2086.23,254.36,1.7,0.668,0.384,28.73,8.14,8.3,254.71,0,0,0,0,0,1,0,17.7,Low,0,None
MER04675,2024-04-28,6,5961,Mail Order,MX,32834.76,262.14,18.3,0.049,0.452,44.35,6.96,54.1,18.81,1,0,0,0,1,1,0,98.6,High,1,Synthetic Identity
MER04676,2023-11-10,36,5411,Grocery,RO,2854.16,120.27,1.5,1.128,0.206,24.5,49.15,41.9,20.24,0,1,0,0,1,1,0,77.7,High,0,None
MER04677,2024-04-20,260,5094,Precious Metals,US,1975.54,40.17,22.6,0.31,0.434,4.07,13.03,30.8,36.58,0,0,0,0,0,1,0,46.9,Medium,1,Synthetic Identity
MER04678,2024-07-21,93,5912,Drug Stores,GB,18000.85,85.97,56.0,0.458,1.308,6.39,53.48,19.8,4.88,0,0,0,0,0,1,0,24.6,Low,0,None
MER04679,2023-07-18,370,7011,Hotels,CA,50202.01,165.88,28.1,1.259,0.714,22.3,2.45,23.2,123.21,0,0,0,0,0,1,0,10.2,Low,0,None
MER04680,2023-06-25,133,5812,Restaurants,GB,16848.56,113.81,61.9,0.122,0.426,1.17,29.22,22.5,0.94,0,0,0,0,0,1,0,27.7,Low,0,None
MER04681,2023-08-17,4,5812,Restaurants,US,8359.94,164.2,212.3,0.283,0.226,17.63,2.47,27.1,0.34,0,0,0,0,0,1,0,47.1,Medium,0,None
MER04682,2024-09-17,227,5961,Mail Order,US,12903.2,247.71,16.9,0.096,0.402,1.44,9.36,81.4,169.14,0,0,0,0,0,1,1,75.4,High,0,None
MER04683,2023-04-27,21,5999,Misc Retail,CN,9943.16,47.07,583.6,0.863,5.226,3.39,3.76,5.5,24.67,0,1,0,0,1,1,1,50.6,Medium,0,None
MER04684,2023-01-01,280,7995,Gambling,GB,1496.78,28.36,25.9,1.553,0.935,2.06,7.12,33.6,13.67,0,0,1,0,1,1,0,72.9,High,1,Synthetic Identity
MER04685,2024-05-03,33,7372,Software/SaaS,CA,1256.48,86.7,62.7,0.263,1.603,5.12,9.2,6.9,15.52,0,0,0,0,0,1,0,10.8,Low,0,None
MER04686,2023-01-11,76,5812,Restaurants,US,7199.46,64.73,9.6,0.066,0.877,23.31,1.38,25.2,32.66,0,0,0,0,0,1,0,20.3,Low,0,None
MER04687,2024-06-01,257,5411,Grocery,US,9134.24,197.52,140.2,0.46,3.035,0.63,41.49,4.9,108.08,0,0,0,0,0,1,0,17.8,Low,0,None
MER04688,2023-03-22,555,5065,Electronics Retail,CA,8242.0,30.74,70.1,0.823,3.627,3.61,9.47,49.4,65.95,0,0,0,1,1,1,0,67.0,High,0,None
MER04689,2023-08-28,83,5094,Precious Metals,CN,22340.41,249.73,117.4,0.167,0.522,4.15,17.43,5.0,9.13,0,0,0,0,0,1,0,39.7,Medium,1,Bust-Out Scheme
MER04690,2024-01-18,318,5999,Misc Retail,RO,5865.16,348.49,21.4,0.847,0.957,14.27,6.08,59.6,20.1,0,0,0,0,0,1,0,46.6,Medium,0,None
MER04691,2024-11-10,38,5999,Misc Retail,CA,18853.78,90.04,4.5,1.117,3.62,14.16,20.13,62.5,26.5,0,0,0,0,0,1,0,43.8,Medium,0,None
MER04692,2023-05-08,296,5999,Misc Retail,CA,6523.2,95.65,34.9,0.271,0.514,21.92,29.12,15.9,216.85,0,0,0,0,0,1,0,21.2,Low,0,None
MER04693,2024-11-28,192,5045,Electronics Wholesale,CN,124871.24,41.78,2.6,0.15,3.015,2.19,5.08,61.1,72.46,0,0,0,0,0,1,0,28.5,Low,1,Account Takeover
MER04694,2023-03-16,38,7372,Software/SaaS,CA,9145.99,52.32,13.4,0.406,1.746,11.54,8.34,18.1,32.33,0,1,0,0,1,1,0,30.6,Medium,0,None
MER04695,2024-09-06,64,5961,Mail Order,GB,271328.06,59.84,25.3,0.232,1.097,19.71,7.44,37.1,13.65,0,0,0,0,0,1,0,37.4,Medium,0,None
MER04696,2023-05-14,25,5045,Electronics Wholesale,US,13739.32,381.05,348.2,0.649,1.117,20.22,11.99,35.3,8.15,0,0,0,0,0,1,0,36.5,Medium,1,Collusion – Merchant-Consumer Ring
MER04697,2023-06-26,86,5045,Electronics Wholesale,NG,5881.01,83.77,29.4,0.802,1.317,3.74,17.33,67.6,9.01,0,0,0,0,0,1,1,64.5,High,0,None
MER04698,2023-01-01,40,5812,Restaurants,GB,2102.39,23.99,23.7,0.287,0.594,28.13,13.3,12.2,19.44,0,0,0,0,0,1,0,15.4,Low,0,None
MER04699,2023-05-20,185,5094,Precious Metals,NG,930.45,116.2,18.6,0.222,0.288,20.29,26.81,18.6,36.0,0,0,0,0,0,1,0,62.8,High,1,Bust-Out Scheme
MER04700,2023-02-24,730,5812,Restaurants,NG,1831.4,205.67,4.0,1.058,2.039,7.41,8.57,9.1,8.98,0,0,0,0,0,1,0,34.0,Medium,0,None
MER04701,2024-07-14,2,5411,Grocery,US,2165.9,87.76,22.3,0.996,2.011,35.05,2.43,16.4,63.75,0,0,0,0,0,1,1,44.5,Medium,0,None
MER04702,2024-08-13,140,7011,Hotels,BR,14650.5,391.2,22.7,0.601,3.507,7.61,15.84,23.3,131.59,0,0,0,0,0,1,0,19.8,Low,0,None
MER04703,2023-07-21,153,5065,Electronics Retail,NG,3680.31,195.88,6.3,1.18,0.363,4.53,10.91,14.7,35.97,0,1,0,0,1,1,1,73.5,High,1,Identity Fraud at Onboarding
MER04704,2024-07-28,442,7372,Software/SaaS,CA,10725.62,31.53,4.8,0.558,0.582,6.59,1.59,56.6,21.83,1,0,0,0,1,1,0,43.8,Medium,0,None
MER04705,2023-01-16,126,7372,Software/SaaS,US,55435.06,51.86,11.3,0.061,2.282,42.05,2.0,13.1,57.62,0,0,1,0,1,1,0,26.6,Low,1,Chargeback Abuse
MER04706,2024-10-24,141,7995,Gambling,US,7103.11,112.87,21.7,1.443,1.331,5.84,37.48,10.0,56.3,0,0,0,0,0,1,0,48.5,Medium,0,None
MER04707,2024-02-05,114,5812,Restaurants,CA,183273.54,17.01,11.6,0.053,2.558,54.2,2.33,46.3,81.3,0,0,0,0,0,1,0,26.4,Low,0,None
MER04708,2024-05-31,56,6012,Financial Services,CA,1388.92,126.01,5.7,1.029,0.171,43.92,3.72,14.5,129.81,0,0,0,0,0,1,0,44.6,Medium,1,Synthetic Identity
MER04709,2023-09-16,10,7011,Hotels,GB,6464.78,15.46,28.4,0.109,1.743,25.63,11.83,7.0,20.09,0,1,0,0,1,1,0,35.1,Medium,0,None
MER04710,2024-03-01,94,7372,Software/SaaS,US,3608.44,250.49,38.3,0.06,0.596,37.18,28.21,73.1,6.69,0,1,0,0,1,1,0,56.6,Medium,1,Identity Fraud at Onboarding
MER04711,2023-05-18,9,7372,Software/SaaS,CN,33016.41,223.02,23.2,0.722,0.557,23.49,58.55,6.5,113.3,0,1,0,0,1,1,0,53.0,Medium,0,None
MER04712,2023-05-17,143,5812,Restaurants,US,281.55,149.12,10.2,0.236,3.307,4.35,7.45,10.7,9.73,0,1,0,0,1,1,1,31.7,Medium,0,None
MER04713,2024-10-04,66,5912,Drug Stores,US,930.13,45.79,41.0,0.156,1.619,41.81,0.93,19.6,20.99,0,0,0,1,1,1,0,26.4,Low,0,None
MER04714,2023-04-11,137,5045,Electronics Wholesale,GB,6897.95,106.72,16.0,0.016,1.151,44.14,1.48,4.6,26.28,0,0,0,1,1,1,0,28.0,Low,1,Triangulation Fraud
MER04715,2023-11-19,25,5999,Misc Retail,GB,83039.08,53.87,4.8,0.89,1.509,15.32,1.4,20.3,94.29,1,0,0,0,1,1,0,45.7,Medium,1,Identity Fraud at Onboarding
MER04716,2024-08-03,485,5065,Electronics Retail,US,11370.33,32.11,69.7,0.231,0.182,3.11,20.49,6.6,42.13,0,0,0,0,0,1,1,51.3,Medium,1,Identity Fraud at Onboarding
MER04717,2023-02-26,404,5094,Precious Metals,US,1067.08,64.15,30.7,0.123,1.076,17.63,4.61,8.0,43.72,0,0,0,0,0,1,0,26.2,Low,0,None
MER04718,2024-11-26,37,7372,Software/SaaS,US,1345.14,180.96,17.4,0.244,0.363,36.83,8.2,28.7,70.65,1,0,0,0,1,1,0,38.5,Medium,0,None
